onset	duration	trial_type
1686.0625	0	130
1687.8875	0	102
1688.59666666667	0	130
1690.17166666667	0	102
1690.91333333333	0	130
1692.23	0	102
1693.105	0	130
1694.9475	0	102
1695.11416666667	0	130
1698.66416666667	0	2
1700.66416666667	0	22
1702.34833333333	0	102
1702.43166666667	0	130
1704.37333333333	0	102
1704.74	0	130
1707.58166666667	0	102
1708.0825	0	130
1709.71583333333	0	102
1710.4575	0	130
1712.39083333333	0	102
1713.04083333333	0	130
1715.66916666667	0	1
1717.66666666667	0	21
1719.275	0	101
1720.00083333333	0	129
1721.98416666667	0	101
1722.1675	0	129
1724.17583333333	0	101
1725.00083333333	0	129
1726.76833333333	0	101
1727.04333333333	0	129
1728.885	0	101
1729.52666666667	0	129
1732.67	0	8
1734.66916666667	0	28
1736.3775	0	114
1736.41083333333	0	118
1739.5525	0	114
1741.33	0	118
1741.56166666667	0	114
1744.52	0	118
1746.62083333333	0	114
1746.62916666667	0	118
1749.6725	0	7
1751.67083333333	0	27
1752.97166666667	0	113
1753.83833333333	0	117
1755.16333333333	0	113
1756.37166666667	0	117
1757.67166666667	0	113
1758.505	0	117
1761.18083333333	0	113
1763.3475	0	117
1766.68416666667	0	3
1768.69	0	23
1769.79	0	125
1770.915	0	105
1773.34916666667	0	125
1773.5575	0	105
1775.99083333333	0	125
1777.9575	0	105
1778.54083333333	0	125
1781.11666666667	0	105
1781.16666666667	0	125
1783.69416666667	0	1
1785.6925	0	21
1787.90916666667	0	101
1787.95916666667	0	129
1790.07583333333	0	101
1790.47583333333	0	129
1792.60166666667	0	101
1795.27666666667	0	129
1797.66083333333	0	101
1797.66916666667	0	129
1800.69583333333	0	7
1802.69416666667	0	27
1804.1525	0	113
1804.28666666667	0	117
1806.645	0	113
1810.045	0	117
1811.9375	0	113
1812.17083333333	0	117
1815.07916666667	0	113
1817.7075	0	1
1819.705	0	21
1821.58	0	129
1821.92166666667	0	101
1824.13	0	129
1824.5225	0	101
1826.28083333333	0	129
1826.63083333333	0	101
1828.2975	0	129
1829.00583333333	0	101
1830.47333333333	0	129
1831.465	0	101
1834.70833333333	0	6
1836.70833333333	0	26
1838.19083333333	0	122
1839.05916666667	0	110
1840.59916666667	0	122
1841.59916666667	0	110
1844.13333333333	0	122
1846.325	0	110
1848.70833333333	0	122
1848.88333333333	0	110
1851.71166666667	0	8
1853.70916666667	0	28
1854.95916666667	0	114
1855.88416666667	0	118
1858.39333333333	0	114
1860.785	0	118
1860.835	0	114
1863.36083333333	0	118
1863.4775	0	114
1866.0275	0	118
1868.7125	0	8
1870.71166666667	0	28
1871.75333333333	0	114
1871.795	0	118
1875.245	0	114
1875.60333333333	0	118
1877.30416666667	0	114
1878.17916666667	0	118
1880.0375	0	114
1880.55416666667	0	118
1883.08	0	114
1883.14666666667	0	118
1885.715	0	2
1887.71333333333	0	22
1889.5975	0	102
1890.08916666667	0	130
1892.0975	0	102
1892.43916666667	0	130
1894.65583333333	0	102
1894.8725	0	130
1897.27333333333	0	102
1897.29833333333	0	130
1899.715	0	102
1899.9175	0	130
1902.72666666667	0	3
1904.7325	0	23
1905.91583333333	0	125
1905.9575	0	105
1909.39166666667	0	125
1911.15	0	105
1911.46666666667	0	125
1913.20166666667	0	105
1913.66666666667	0	125
1916.40083333333	0	105
1916.57583333333	0	125
1919.73583333333	0	4
1921.73416666667	0	24
1923.75166666667	0	106
1924.185	0	126
1926.485	0	106
1928.79416666667	0	126
1929.1025	0	106
1931.21083333333	0	126
1931.61083333333	0	106
1933.41916666667	0	126
1933.66083333333	0	106
1936.73833333333	0	3
1938.73666666667	0	23
1940.56166666667	0	105
1940.895	0	125
1942.80416666667	0	105
1943.07083333333	0	125
1944.85416666667	0	105
1945.52916666667	0	125
1946.97916666667	0	105
1947.57166666667	0	125
1950.49666666667	0	105
1953.75	0	1
1955.75583333333	0	21
1956.9975	0	129
1957.73916666667	0	101
1959.4975	0	129
1959.83083333333	0	101
1961.67333333333	0	129
1962.98166666667	0	101
1964.24	0	129
1965.615	0	101
1966.77333333333	0	129
1968.21583333333	0	101
1970.75916666667	0	1
1972.7575	0	21
1974.59166666667	0	129
1975.08333333333	0	101
1976.69166666667	0	129
1977.71666666667	0	101
1979.45	0	129
1980.125	0	101
1981.6675	0	129
1982.30083333333	0	101
1984.23416666667	0	129
1984.9175	0	101
1987.77083333333	0	3
1989.76833333333	0	23
1991.60166666667	0	105
1992.1275	0	125
1994.21083333333	0	105
1994.4775	0	125
1996.59416666667	0	105
1997.0525	0	125
1998.79416666667	0	105
1999.64416666667	0	125
2001.48666666667	0	105
2001.695	0	125
2004.77166666667	0	3
2006.77	0	23
2008.12083333333	0	105
2008.24583333333	0	125
2010.92916666667	0	105
2011.04583333333	0	125
2014.08833333333	0	105
2015.88833333333	0	125
2016.49666666667	0	105
2017.92166666667	0	125
2019.01333333333	0	105
2029.68416666667	0	7
2031.6825	0	27
2033.69166666667	0	117
2033.9075	0	113
2036.36583333333	0	117
2036.4325	0	113
2038.4325	0	117
2039.01666666667	0	113
2041.24166666667	0	117
2043.55	0	113
2044.05	0	117
2046.695	0	6
2048.70083333333	0	26
2049.7925	0	122
2050.4675	0	110
2052.59333333333	0	122
2053.21833333333	0	110
2055.90166666667	0	122
2058.56833333333	0	110
2060.5025	0	122
2060.68583333333	0	110
2063.70416666667	0	5
2065.7025	0	25
2067.50333333333	0	109
2067.52	0	121
2070.28	0	109
2072.8625	0	121
2075.50416666667	0	109
2077.405	0	121
2077.69583333333	0	109
2080.7075	0	6
2082.705	0	26
2084.09083333333	0	110
2084.42166666667	0	122
2087.38916666667	0	110
2088.93916666667	0	122
2090.15583333333	0	110
2091.815	0	122
2092.225	0	110
2094.50666666667	0	122
2094.815	0	110
2097.70833333333	0	2
2099.7075	0	22
2100.9325	0	130
2101.99083333333	0	102
2103.54083333333	0	130
2104.625	0	102
2105.85	0	130
2106.69166666667	0	102
2109.475	0	130
2109.55833333333	0	102
2111.70916666667	0	130
2111.85083333333	0	102
2114.71083333333	0	5
2116.70916666667	0	25
2118.56	0	109
2118.71	0	121
2120.62833333333	0	109
2121.09333333333	0	121
2123.56916666667	0	109
2124.09416666667	0	121
2126.56083333333	0	109
2129.03583333333	0	121
2129.1525	0	109
2131.71416666667	0	2
2133.71166666667	0	22
2135.20333333333	0	102
2135.295	0	130
2138.02083333333	0	102
2138.33083333333	0	130
2140.32083333333	0	102
2140.9125	0	130
2142.59583333333	0	102
2143.1875	0	130
2144.93833333333	0	102
2145.37333333333	0	130
2148.715	0	8
2150.71416666667	0	28
2152.48083333333	0	118
2153.16416666667	0	114
2154.78916666667	0	118
2155.51416666667	0	114
2157.75666666667	0	118
2160.33166666667	0	114
2160.48166666667	0	118
2162.39083333333	0	114
2163.01583333333	0	118
2165.7175	0	2
2167.71583333333	0	22
2169.1825	0	130
2169.925	0	102
2171.75	0	130
2172.11666666667	0	102
2174.64166666667	0	130
2175.05833333333	0	102
2176.98416666667	0	130
2177.6675	0	102
2179.13416666667	0	130
2179.73416666667	0	102
2182.72916666667	0	4
2184.735	0	24
2185.885	0	106
2185.99333333333	0	126
2188.11833333333	0	106
2189.5525	0	126
2191.81083333333	0	106
2194.6275	0	126
2197.21333333333	0	106
2199.73833333333	0	8
2201.73666666667	0	28
2202.94583333333	0	114
2203.3125	0	118
2206.32916666667	0	114
2207.6125	0	118
2208.98	0	114
2210.18833333333	0	118
2211.08	0	114
2212.94666666667	0	118
2214.19666666667	0	114
2216.75	0	6
2218.7475	0	26
2220.20583333333	0	110
2220.60583333333	0	122
2222.47333333333	0	110
2223.30666666667	0	122
2224.50666666667	0	110
2225.73166666667	0	122
2227.93166666667	0	110
2228.39916666667	0	122
2230.49916666667	0	110
2230.91583333333	0	122
2233.75166666667	0	4
2235.75	0	24
2237.03333333333	0	106
2238.2	0	126
2240.64166666667	0	106
2240.68583333333	0	126
2242.90083333333	0	106
2245.2925	0	126
2247.30083333333	0	106
2247.90083333333	0	126
2250.75333333333	0	5
2252.75166666667	0	25
2253.91	0	109
2255.08583333333	0	121
2256.33583333333	0	109
2257.31083333333	0	121
2258.61916666667	0	109
2260.06916666667	0	121
2260.6525	0	109
2262.38666666667	0	121
2263.65333333333	0	109
2264.52	0	121
2267.765	0	4
2269.7625	0	24
2270.99583333333	0	126
2271.9125	0	106
2273.07083333333	0	126
2274.37166666667	0	106
2277.12166666667	0	126
2279.57166666667	0	106
2281.84916666667	0	126
2282.03916666667	0	106
2284.76583333333	0	7
2286.76416666667	0	27
2287.82333333333	0	117
2288.215	0	113
2290.64	0	117
2290.92333333333	0	113
2294.14916666667	0	117
2296.2825	0	113
2296.37583333333	0	117
2299.1075	0	113
2301.76833333333	0	8
2303.76666666667	0	28
2305.425	0	118
2305.825	0	114
2308.32583333333	0	118
2310.25416666667	0	114
2310.7175	0	118
2312.30916666667	0	114
2313.71	0	118
2314.91833333333	0	114
2315.96	0	118
2318.77166666667	0	3
2320.76833333333	0	23
2322.16916666667	0	105
2322.71916666667	0	125
2324.41916666667	0	105
2325.31916666667	0	125
2328.23666666667	0	105
2330.12	0	125
2330.43666666667	0	105
2332.64583333333	0	125
2332.96166666667	0	105
2335.7725	0	1
2337.77916666667	0	21
2339.73833333333	0	101
2339.79666666667	0	129
2342.705	0	101
2344.64666666667	0	129
2344.79666666667	0	101
2347.03083333333	0	129
2347.0725	0	101
2349.51416666667	0	129
2349.73916666667	0	101
2352.78416666667	0	6
2354.79	0	26
2356.09833333333	0	122
2356.59	0	110
2359.47416666667	0	122
2359.69083333333	0	110
2361.51583333333	0	122
2362.0825	0	110
2364.7325	0	122
2367.19166666667	0	110
2377.87	0	1
2379.86916666667	0	21
2381.345	0	101
2382.01	0	129
2384.31833333333	0	101
2386.41083333333	0	129
2386.81916666667	0	101
2389.53583333333	0	129
2391.21916666667	0	101
2391.55333333333	0	129
2394.87333333333	0	5
2396.87833333333	0	25
2398.06166666667	0	109
2399.29583333333	0	121
2401.14583333333	0	109
2401.37916666667	0	121
2403.23083333333	0	109
2403.49583333333	0	121
2406.63833333333	0	109
2406.82166666667	0	121
2409.08	0	109
2411.88166666667	0	6
2413.88083333333	0	26
2414.98083333333	0	122
2415.73083333333	0	110
2418.73166666667	0	122
2420.97333333333	0	110
2421.17333333333	0	122
2423.77333333333	0	110
2426.3075	0	122
2428.88416666667	0	6
2430.8825	0	26
2432.5	0	122
2432.88333333333	0	110
2435.6	0	122
2435.775	0	110
2437.65	0	122
2437.9925	0	110
2440.60083333333	0	122
2442.40916666667	0	110
2443.10083333333	0	122
2445.8875	0	2
2447.885	0	22
2449.82666666667	0	102
2450.01833333333	0	130
2452.66083333333	0	102
2452.7775	0	130
2455.18583333333	0	102
2456.92	0	130
2457.37	0	102
2459.77	0	130
2462.88833333333	0	2
2464.8875	0	22
2466.59583333333	0	130
2467.27916666667	0	102
2468.80583333333	0	130
2469.65416666667	0	102
2471.72166666667	0	130
2472.09666666667	0	102
2474.27166666667	0	130
2474.41333333333	0	102
2476.83833333333	0	130
2477.09916666667	0	102
2479.89083333333	0	6
2481.88916666667	0	26
2483.4975	0	122
2483.915	0	110
2486.23166666667	0	122
2486.24	0	110
2489.32666666667	0	122
2491.09083333333	0	110
2491.37416666667	0	122
2493.8325	0	110
2496.89416666667	0	7
2498.89166666667	0	27
2500.19166666667	0	117
2500.44166666667	0	113
2502.525	0	117
2502.81666666667	0	113
2504.72583333333	0	117
2505.12583333333	0	113
2508.4925	0	117
2510.24333333333	0	113
2510.89333333333	0	117
2513.895	0	8
2515.89333333333	0	28
2517.4525	0	118
2518.16916666667	0	114
2520.7025	0	118
2522.62833333333	0	114
2522.82	0	118
2525.50333333333	0	114
2528.22	0	118
2530.90666666667	0	3
2532.90416666667	0	23
2534.24583333333	0	105
2534.9125	0	125
2537.09666666667	0	105
2537.23833333333	0	125
2539.705	0	105
2541.96416666667	0	125
2542.58083333333	0	105
2544.9975	0	125
2545.1975	0	105
2547.90833333333	0	4
2549.90666666667	0	24
2551.68166666667	0	126
2551.95666666667	0	106
2554.59	0	126
2557.09916666667	0	106
2559.19083333333	0	126
2559.5575	0	106
2561.6575	0	126
2562.33333333333	0	106
2564.91	0	3
2566.90833333333	0	23
2568.8175	0	105
2569.08416666667	0	125
2570.90083333333	0	105
2571.18416666667	0	125
2573.13416666667	0	105
2573.5425	0	125
2575.45166666667	0	105
2576.46833333333	0	125
2578.49333333333	0	105
2578.51833333333	0	125
2581.92166666667	0	1
2583.9275	0	21
2584.9775	0	101
2585.3775	0	129
2588.645	0	101
2590.55333333333	0	129
2591.17833333333	0	101
2593.35333333333	0	129
2593.67	0	101
2595.95416666667	0	129
2596.2375	0	101
2598.93083333333	0	5
2600.92916666667	0	25
2603.08	0	121
2603.34666666667	0	109
2605.805	0	121
2607.63	0	109
2608.2475	0	121
2610.75583333333	0	109
2613.30583333333	0	121
2615.93333333333	0	8
2617.93166666667	0	28
2619.02333333333	0	118
2620.29	0	114
2621.47416666667	0	118
2622.6075	0	114
2623.9075	0	118
2624.9825	0	114
2627.90833333333	0	118
2630.175	0	114
2630.25	0	118
2632.93666666667	0	8
2634.9425	0	28
2636.48416666667	0	114
2636.6925	0	118
2639.63416666667	0	114
2641.99333333333	0	118
2642.40166666667	0	114
2644.24333333333	0	118
2644.51833333333	0	114
2647.28583333333	0	118
2649.94583333333	0	1
2651.94416666667	0	21
2653.095	0	129
2653.995	0	101
2656.76166666667	0	129
2658.82	0	101
2658.90333333333	0	129
2661.47083333333	0	101
2663.4375	0	129
2663.67916666667	0	101
2666.94916666667	0	2
2668.94666666667	0	22
2670.93	0	102
2671.09666666667	0	130
2673.355	0	102
2673.40583333333	0	130
2675.78916666667	0	102
2676.3325	0	130
2678.6725	0	102
2678.75583333333	0	130
2681.35	0	102
2683.95	0	7
2685.94833333333	0	27
2687.0825	0	113
2687.32416666667	0	117
2690.48416666667	0	113
2690.49083333333	0	117
2692.58333333333	0	113
2693.39166666667	0	117
2695.88333333333	0	113
2697.675	0	117
2698.04166666667	0	113
2700.95166666667	0	6
2702.95083333333	0	26
2704.0675	0	110
2705.30083333333	0	122
2706.41	0	110
2707.61833333333	0	122
2709.34333333333	0	110
2709.77666666667	0	122
2712.71916666667	0	110
2714.36083333333	0	122
2714.88583333333	0	110
2726.62333333333	0	1
2728.62166666667	0	21
2730.71416666667	0	129
2730.75416666667	0	101
2732.955	0	129
2733.22166666667	0	101
2735.51333333333	0	129
2738.105	0	101
2740.0975	0	129
2741.05583333333	0	101
2743.6225	0	5
2745.6225	0	25
2747.065	0	121
2747.97333333333	0	109
2749.47333333333	0	121
2750.25666666667	0	109
2751.97333333333	0	121
2752.5575	0	109
2754.3325	0	121
2754.7575	0	109
2757.8825	0	121
2760.63333333333	0	3
2762.63333333333	0	23
2764.95083333333	0	125
2764.9925	0	105
2767.42583333333	0	125
2767.57583333333	0	105
2769.50083333333	0	125
2769.97583333333	0	105
2772.07666666667	0	125
2772.12666666667	0	105
2774.935	0	125
2777.64666666667	0	4
2779.6525	0	24
2780.89416666667	0	106
2780.94416666667	0	126
2783.21916666667	0	106
2783.36083333333	0	126
2786.20333333333	0	106
2788.77	0	126
2789.545	0	106
2790.9375	0	126
2791.94583333333	0	106
2794.65583333333	0	1
2796.65416666667	0	21
2797.7375	0	129
2798.32166666667	0	101
2800.91333333333	0	129
2801.34666666667	0	101
2804.08833333333	0	129
2805.83916666667	0	101
2806.41416666667	0	129
2808.26416666667	0	101
2808.9475	0	129
2811.65916666667	0	4
2813.65666666667	0	24
2814.68166666667	0	126
2815.00666666667	0	106
2817.77416666667	0	126
2817.82416666667	0	106
2819.84083333333	0	126
2820.59916666667	0	106
2822.89916666667	0	126
2823.3825	0	106
2825.19166666667	0	126
2825.99166666667	0	106
2828.66083333333	0	4
2830.65833333333	0	24
2832.75083333333	0	106
2832.95083333333	0	126
2835.42583333333	0	106
2838.00166666667	0	126
2840.25166666667	0	106
2840.36	0	126
2842.97666666667	0	106
2845.6625	0	3
2847.66083333333	0	23
2849.6525	0	125
2849.91166666667	0	105
2852.03666666667	0	125
2852.27	0	105
2854.51166666667	0	125
2854.57	0	105
2856.94583333333	0	125
2857.5875	0	105
2859.07916666667	0	125
2859.6625	0	105
2862.66583333333	0	5
2864.67333333333	0	25
2865.93833333333	0	121
2866.53833333333	0	109
2869.48916666667	0	121
2871.53916666667	0	109
2871.83916666667	0	121
2874.46416666667	0	109
2876.34833333333	0	121
2877.15666666667	0	109
2879.675	0	4
2881.67333333333	0	24
2883.04916666667	0	106
2883.49083333333	0	126
2886.12416666667	0	106
2886.24916666667	0	126
2888.19083333333	0	106
2888.36583333333	0	126
2890.41666666667	0	106
2890.65	0	126
2893.4	0	106
2893.49166666667	0	126
2896.6775	0	3
2898.67583333333	0	23
2900.57583333333	0	125
2900.85083333333	0	105
2903.42666666667	0	125
2903.50166666667	0	105
2905.50166666667	0	125
2906.14333333333	0	105
2907.60166666667	0	125
2908.46916666667	0	105
2910.18583333333	0	125
2910.98583333333	0	105
2913.68083333333	0	8
2915.68583333333	0	28
2917.45333333333	0	118
2917.80333333333	0	114
2919.60333333333	0	118
2920.30333333333	0	114
2922.9375	0	118
2924.52083333333	0	114
2925.52083333333	0	118
2927.2375	0	114
2927.655	0	118
2930.69	0	1
2932.68833333333	0	21
2934.47166666667	0	129
2934.91416666667	0	101
2936.86416666667	0	129
2937.1475	0	101
2939.0725	0	129
2939.1975	0	101
2942.24833333333	0	129
2944.42333333333	0	101
2944.73166666667	0	129
2947.69333333333	0	6
2949.69083333333	0	26
2951.19916666667	0	122
2952.1325	0	110
2953.74083333333	0	122
2954.19166666667	0	110
2955.75	0	122
2956.93333333333	0	110
2959.61666666667	0	122
2961.72583333333	0	110
2962.05916666667	0	122
2964.69416666667	0	7
2966.6925	0	27
2968.30166666667	0	117
2968.46	0	113
2970.32666666667	0	117
2971.21	0	113
2973.21	0	117
2973.66	0	113
2976.5025	0	117
2978.49416666667	0	113
2978.7275	0	117
2981.69583333333	0	5
2983.695	0	25
2985.47	0	121
2986.145	0	109
2988.62083333333	0	121
2993.20416666667	0	109
2995.255	0	121
2995.46333333333	0	109
2998.70833333333	0	5
3000.71333333333	0	25
3002.4975	0	109
3002.61416666667	0	121
3005.10583333333	0	109
3005.11416666667	0	121
3007.865	0	109
3009.99	0	121
3010.45666666667	0	109
3013.02333333333	0	121
3013.09083333333	0	109
3015.7175	0	5
3017.71583333333	0	25
3019.04083333333	0	109
3019.54083333333	0	121
3021.80833333333	0	109
3023.74166666667	0	121
3025.09166666667	0	109
3026.55916666667	0	121
3027.1675	0	109
3029.23416666667	0	121
3029.28583333333	0	109
3032.71916666667	0	4
3034.71833333333	0	24
3036.51833333333	0	106
3036.56	0	126
3039.6775	0	106
3040.98583333333	0	126
3041.81083333333	0	106
3043.09416666667	0	126
3044.66916666667	0	106
3046.71166666667	0	126
3046.76166666667	0	106
3049.73083333333	0	5
3051.73666666667	0	25
3053.97916666667	0	121
3054.12916666667	0	109
3056.29583333333	0	121
3058.27916666667	0	109
3059.19666666667	0	121
3060.38833333333	0	109
3061.63	0	121
3062.88833333333	0	109
3063.755	0	121
